ID,SIU,GENDER,AGE,RESI_COST,FP_CA,RGST,CTPR,WEDD,CHLD,DMND_AMT,PAYM_AMT
8991,N,2,74,10158,N,200107,강원,Y,1,300000,300000
8895,N,1,63,11971,N,201203,강원,Y,2,0,0
20728,N,1,57,5833,N,200306,강원,Y,2,1200000,1200000
16256,N,1,55,6805,N,200306,강원,Y,3,1410000,1410000
17938,N,2,34,19258,N,201505,경기,N,0,300000,300000
2222,N,2,61,26305,N,201501,경기,N,0,1000919,1000000
20142,N,2,48,23888,N,201410,경기,N,0,40000,40000
4537,N,2,32,26666,N,201407,경기,N,0,10000,10000
2214,N,2,42,20277,N,201406,경기,N,0,200000,200000
6751,N,2,48,8213,N,201406,경기,N,0,30020,30000
13360,N,2,47,41111,N,201403,경기,N,0,469640,469640
2207,N,2,50,11531,N,201312,경기,N,0,291400,291400
22387,N,2,50,11250,N,201312,경기,N,0,229100,229100
22378,N,2,44,11049,N,201305,경기,N,0,297469,297469
20114,N,2,29,12222,N,201302,경기,N,0,150000,150000
2159,N,2,29,9583,N,201206,경기,N,0,90000,90000
20083,N,2,57,7708,N,201202,경기,N,0,493640,493640
15530,N,2,52,27222,N,201110,경기,N,0,7723,7500
22331,N,2,48,16688,N,201109,경기,N,0,62663,62530
6664,N,2,54,27638,N,201103,경기,N,0,94000,94000
2108,N,1,7,12836,N,201010,경기,N,0,106998,106998
22284,N,2,61,39746,N,201005,경기,N,0,200000,200000
4396,N,2,48,4096,N,201002,경기,N,0,30000,30000
6625,N,2,36,11111,N,201001,경기,N,0,59500,59500
10981,N,2,57,21666,N,200910,경기,N,0,160371,160344
2060,Y,2,40,8333,N,200910,경기,N,0,360000,360000
13242,Y,2,49,11111,N,200910,경기,N,0,12000,12000
8792,N,2,34,11867,N,200907,경기,N,0,120000,120000
6577,Y,2,39,37638,N,200904,경기,N,0,270000,270000
10957,N,2,35,10416,N,200904,경기,N,0,96768,96720
17728,N,2,29,6805,N,200902,경기,N,0,0,0
10945,N,2,58,62222,N,200902,경기,N,0,24600,24600
6567,N,2,47,31527,N,200901,경기,N,0,100000,100000
13193,Y,2,45,29166,N,200812,경기,N,0,300000,300000
8766,N,2,33,30000,N,200812,경기,N,0,140000,140000
6560,N,2,40,15555,N,200811,경기,N,0,130000,130000
22188,Y,2,45,7222,N,200810,경기,N,0,792000,792000
19937,N,2,61,27777,N,200809,경기,N,0,140000,140000
19930,Y,2,38,13055,N,200808,경기,N,0,720000,720000
19892,N,2,63,22014,N,200711,경기,N,0,300000,300000
4251,N,2,36,22222,N,200703,경기,N,0,80000,80000
22106,N,2,39,30913,N,200701,경기,N,0,677665,677665
17619,N,2,60,8750,N,200612,경기,N,0,360000,360000
4229,N,2,38,12777,N,200612,경기,N,0,130000,130000
13084,N,2,63,15555,N,200612,경기,N,0,230000,230000
1889,N,2,60,16666,N,200605,경기,N,0,320000,320000
22042,N,2,59,40833,N,200603,경기,N,0,200000,200000
10773,N,2,41,28333,N,200603,경기,N,0,200000,200000
6412,N,2,33,25555,N,200603,경기,N,0,600000,600000
10764,N,2,46,13333,N,200602,경기,N,0,500000,500000
1878,N,2,67,1900,N,200602,경기,N,0,0,0
17542,N,2,64,18888,N,200602,경기,N,0,330000,330000
4147,N,2,64,3596,N,200512,경기,N,0,192000,192000
10747,N,2,61,29305,N,200512,경기,N,0,180000,180000
6388,N,2,34,5376,N,200512,경기,N,0,0,0
17510,N,2,69,26944,N,200511,경기,N,0,10000,10000
22016,N,2,66,4380,N,200511,경기,N,0,200000,200000
17500,N,2,53,18221,N,200510,경기,N,0,28560,28560
12987,N,2,36,23611,N,200510,경기,N,0,200000,200000
1845,N,2,54,4625,N,200509,경기,N,0,2720,2720
17468,N,2,53,53055,N,200506,경기,N,0,0,0
12944,N,2,62,11246,N,200504,경기,N,0,200000,200000
15198,N,2,33,21250,N,200503,경기,N,0,200000,200000
17438,N,2,61,7222,N,200501,경기,N,0,200000,200000
12894,Y,2,27,12538,N,200409,경기,N,0,520000,520000
17379,N,2,37,20138,N,200405,경기,N,0,200000,200000
17371,N,2,35,12875,N,200404,경기,N,0,357600,357600
3970,N,2,53,30833,N,200403,경기,N,0,216000,216000
19618,Y,2,39,6922,N,200402,경기,N,0,560338,560000
21839,N,2,64,4064,N,200312,경기,N,0,744000,744000
13875,N,2,59,9811,N,200306,경기,N,0,360000,360000
16916,N,2,32,38194,N,200306,경기,N,0,410000,410000
8023,N,2,31,54444,N,200306,경기,N,0,300000,300000
16284,Y,2,55,12222,N,200306,경기,N,0,600000,600000
1269,N,2,36,16111,N,200306,경기,N,0,330000,330000
13653,N,2,68,6527,N,200306,경기,N,0,190000,190000
14545,N,2,39,13194,N,200306,경기,N,0,300000,300000
911,N,2,48,38888,N,200306,경기,N,0,1000000,1000000
8027,N,2,31,36610,N,200306,경기,N,0,15000,15000
14560,N,2,38,35972,N,200306,경기,N,0,16000,16000
4853,N,2,66,10282,N,200306,경기,N,0,80000,80000
7343,N,2,56,12222,N,200306,경기,N,0,30000,30000
18962,N,2,44,26111,N,200306,경기,N,0,6000,6000
19100,N,2,38,4693,N,200306,경기,N,0,300000,300000
16810,N,2,38,42222,N,200306,경기,N,0,50000,50000
7912,N,2,37,11527,N,200306,경기,N,0,360000,360000
12310,N,2,39,17222,N,200306,경기,N,0,330000,330000
16210,N,2,56,20416,N,200306,경기,N,0,5400,5400
16631,N,2,45,9444,N,200306,경기,N,0,110000,110000
16915,N,2,32,24444,N,200306,경기,N,0,40000,40000
3056,N,2,50,33472,N,200306,경기,N,0,10000000,10000000
9148,N,2,79,7629,N,200306,경기,N,0,460000,460000
7891,N,2,38,9166,N,200306,경기,N,0,50000,50000
16076,N,2,60,19722,N,200306,경기,N,0,1310000,1310000
7887,N,2,38,8285,N,200306,경기,N,0,740000,740000
14461,N,2,42,10694,N,200306,경기,N,0,80000,80000
2747,N,2,59,34383,N,200306,경기,N,0,15000000,15000000
19102,N,2,38,7500,N,200306,경기,N,0,20000,20000
7410,N,2,55,6527,N,200306,경기,N,0,173100,173100
21360,N,2,37,20833,N,200306,경기,N,0,60000,60000
19161,N,2,36,50000,N,200306,경기,N,0,200000,200000
21334,N,2,38,14576,N,200306,경기,N,0,100000,100000
13792,N,2,61,29444,N,200306,경기,N,0,0,0
16237,Y,2,56,8690,N,200306,경기,N,0,600937,600000
813,Y,2,51,28194,N,200306,경기,N,0,20000000,20000000
757,N,2,53,50000,N,200306,경기,N,0,80000,80000
4781,N,2,72,14396,N,200306,경기,N,0,100000,100000
12354,N,2,38,31490,N,200306,경기,N,0,100000,100000
2609,Y,2,63,82565,N,200306,경기,N,0,390000,390000
14543,N,2,39,14609,N,200306,경기,N,0,143500,143500
21231,N,2,42,32151,N,200306,경기,N,0,40000,40000
5031,N,2,58,12252,N,200306,경기,N,0,500000,500000
14579,N,2,38,14557,N,200306,경기,N,0,100000,100000
3508,N,2,34,45277,N,200306,경기,N,0,0,0
3184,N,2,47,31527,N,200306,경기,N,0,20000,20000
9157,N,2,76,17777,N,200306,경기,N,0,3002712,3000000
18410,N,2,59,33333,N,200306,경기,N,0,180000,180000
3127,N,2,48,33888,N,200306,경기,N,0,120000,120000
7261,N,2,59,34562,N,200306,경기,N,0,210000,210000
16355,N,2,53,23611,N,200306,경기,N,0,700000,700000
2544,N,2,67,27777,N,200306,경기,N,0,30000,30000
9377,N,2,60,126728,N,200306,경기,N,0,60000,60000
244,N,2,74,29027,N,200306,경기,N,0,300000,300000
9190,N,2,70,26881,N,200306,경기,N,0,0,0
11735,N,2,57,7945,N,200306,경기,N,0,60000,60000
5590,N,2,42,11570,N,200306,경기,N,0,530000,530000
14282,N,2,47,42410,N,200306,경기,N,0,60000,60000
11503,N,2,64,23333,N,200306,경기,N,0,30000,30000
9426,N,2,58,31111,N,200306,경기,N,0,100000,100000
7048,N,2,69,8377,N,200306,경기,N,0,3010000,3010000
16675,N,2,43,18611,N,200306,경기,N,0,300000,300000
10121,N,2,36,6213,N,200306,경기,N,0,120000,120000
2592,N,2,64,12500,N,200306,경기,N,0,250000,250000
19228,Y,2,32,28611,N,200306,경기,N,0,568880,568880
20669,N,2,59,9444,N,200306,경기,N,0,60000,60000
18176,N,2,73,7367,N,200306,경기,N,0,20000,20000
18159,N,2,75,7168,N,200306,경기,N,0,210000,210000
13777,N,2,62,3472,N,200306,경기,N,0,70000,70000
7906,N,2,37,20000,N,200306,경기,N,0,60000,60000
312,N,2,66,20000,N,200306,경기,N,0,240000,240000
7895,Y,2,38,25416,N,200306,경기,N,0,60000,60000
3230,N,2,45,20833,N,200306,경기,N,0,2200000,2200000
662,N,2,55,5944,N,200306,경기,N,0,60000,60000
11626,N,2,60,5734,N,200306,경기,N,0,120000,120000
20422,N,2,71,6250,N,200306,경기,N,0,520000,520000
20386,N,2,76,16810,N,200306,경기,N,0,300000,300000
16854,N,2,36,9891,N,200306,경기,N,0,0,0
16846,N,2,36,10420,N,200306,경기,N,0,9826,9826
3360,N,2,41,17222,N,200306,경기,N,0,400000,400000
222,N,2,76,31666,N,200306,경기,N,0,280000,280000
9312,N,2,62,13888,N,200306,경기,N,0,300000,300000
21332,N,2,38,16388,N,200306,경기,N,0,90000,90000
18243,N,2,67,64516,N,200306,경기,N,0,420000,420000
9767,N,2,49,9788,N,200306,경기,N,0,110000,110000
2658,N,2,61,15138,N,200306,경기,N,0,500000,500000
21383,N,2,36,10499,N,200306,경기,N,0,100000,100000
14630,N,2,36,8400,N,200306,경기,N,0,60000,60000
293,N,2,68,15555,N,200306,경기,N,0,450000,450000
260,N,2,71,50000,N,200306,경기,N,0,120000,120000
18562,N,2,55,27777,N,200306,경기,N,0,50000,50000
11887,N,2,52,27777,N,200306,경기,N,0,500000,500000
5131,N,2,56,5922,N,200306,경기,N,0,27848,27848
19123,N,2,37,24444,N,200306,경기,N,0,200000,200000
16494,N,2,49,30555,N,200306,경기,N,0,40000,40000
3461,N,2,36,14027,N,200306,경기,N,0,200000,200000
11454,N,2,68,27916,N,200306,경기,N,0,200000,200000
21209,N,2,43,9722,N,200306,경기,N,0,100000,100000
18894,N,2,46,5555,Y,200306,경기,N,0,300000,300000
16882,N,2,35,24444,N,200306,경기,N,0,500205,500000
2631,N,2,62,9027,N,200306,경기,N,0,110000,110000
18475,N,2,58,9583,N,200306,경기,N,0,304000,304000
7479,N,2,53,5973,N,200306,경기,N,0,897834,897834
3502,N,2,34,16250,N,200306,경기,N,0,200000,200000
5064,N,2,57,40555,N,200306,경기,N,0,450000,450000
19105,N,2,38,21805,N,200306,경기,N,0,615000,615000
7069,N,2,67,42777,N,200306,경기,N,0,2000000,2000000
11669,N,2,58,27222,N,200306,경기,N,0,10000,10000
18374,Y,2,60,50000,N,200306,경기,N,0,96000,96000
4973,N,2,60,29444,N,200306,경기,N,0,170000,170000
11947,N,2,51,29668,N,200306,경기,N,0,1880000,1880000
16193,Y,2,57,6855,N,200306,경기,N,0,370213,370000
5073,N,2,57,4721,N,200306,경기,N,0,760000,760000
7317,N,2,57,15706,N,200306,경기,N,0,200000,200000
14432,N,2,43,19722,N,200306,경기,N,0,395000,395000
2523,N,2,69,11527,N,200306,경기,N,0,300000,300000
7476,N,2,53,45000,N,200306,경기,N,0,300000,300000
20953,N,2,50,77777,N,200306,경기,N,0,556065,554800
5219,N,2,54,33888,N,200306,경기,N,0,90000,90000
7519,N,2,51,17876,N,200306,경기,N,0,400000,400000
13654,Y,2,68,22777,N,200306,경기,N,0,1230000,1230000
11505,N,2,64,45555,N,200306,경기,N,0,300000,300000
2634,N,2,62,55000,N,200306,경기,N,0,200000,200000
16524,Y,2,48,32500,N,200306,경기,N,0,200205,200000
18342,N,2,61,32222,N,200306,경기,N,0,1297975,1297975
2858,N,2,56,7361,N,200306,경기,N,0,393183,393183
3531,N,2,33,19166,N,200306,경기,N,0,80000,80000
14570,N,2,38,26881,N,200306,경기,N,0,300000,300000
12306,N,2,40,2639,N,200306,경기,N,0,500000,500000
6990,N,2,76,4846,N,200306,경기,N,0,150000,150000
262,N,2,71,6613,N,200306,경기,N,0,2093865,2093865
226,N,2,75,6944,N,200306,경기,N,0,1000000,1000000
13568,N,2,81,11111,N,200306,경기,N,0,820000,820000
3591,N,2,29,13472,N,200306,경기,N,0,231000,231000
5774,N,2,34,15821,N,200306,경기,N,0,300000,300000
6994,N,2,76,17237,N,200306,경기,N,0,3200000,3200000
232,N,2,75,24722,N,200306,경기,N,0,1000000,1000000
12434,Y,2,33,25277,N,200306,경기,N,0,80000,80000
21402,N,2,36,27500,N,200306,경기,N,0,20020640,20000000
21483,N,2,30,31944,N,200306,경기,N,0,180000,180000
14535,N,2,39,34585,N,200306,경기,N,0,60017,60000
12448,N,2,32,38888,N,200306,경기,N,0,4080,4080
332,N,2,65,4608,N,200303,경기,N,0,1360000,1360000
20218,N,2,61,36527,N,200204,경기,N,0,60000,60000
9062,N,2,56,12176,Y,200111,경기,N,0,205740,205740
6809,N,2,67,5461,N,200111,경기,N,0,50000,50000
13426,N,2,42,15169,N,200109,경기,N,0,190000,190000
1529,N,2,56,8029,N,200105,경기,N,0,36000,36000
12642,N,2,70,32222,N,200104,경기,N,0,100000,100000
19518,N,2,37,16388,N,199912,경기,N,0,60000,60000
1575,N,2,43,21111,N,199908,경기,N,0,300000,300000
11268,N,2,70,60694,Y,198802,경기,N,0,30000000,30000000
107,Y,2,61,23617,Y,198410,경기,N,0,420000,420000
22368,N,2,46,10844,N,201210,경기,Y,0,1081494,1081494
6702,N,2,52,35555,N,201205,경기,Y,0,103800,103800
13313,N,2,55,34444,N,201203,경기,Y,0,60000,60000
15517,N,2,48,4323,N,201104,경기,Y,0,200000,200000
8849,N,2,42,6388,N,201010,경기,Y,0,93300,93300
6648,N,2,31,10000,N,201008,경기,Y,0,781284,781006
8819,N,2,60,7500,N,201001,경기,Y,0,110000,110000
17783,N,2,36,19305,N,200909,경기,Y,0,20000,20000
10969,N,2,37,17500,N,200907,경기,Y,0,148300,148300
4348,N,2,38,38055,N,200903,경기,Y,0,149224,149224
13203,N,2,59,10416,N,200902,경기,Y,0,14880,14880
10905,N,2,37,21565,N,200805,경기,Y,0,300000,300000
13143,Y,2,42,37973,N,200712,경기,Y,0,480000,480000
4291,N,2,38,9977,N,200711,경기,Y,0,200000,200000
13136,N,2,46,8888,N,200711,경기,Y,0,100000,100000
19884,N,2,32,24027,N,200709,경기,Y,0,200000,200000
13105,N,2,47,8888,N,200703,경기,Y,0,840000,840000
4205,N,2,34,35138,N,200609,경기,Y,0,270000,270000
6452,N,2,39,24305,N,200609,경기,Y,0,100000,100000
10812,N,2,49,7310,N,200608,경기,Y,0,6400,6400
15289,N,2,67,39444,N,200606,경기,Y,0,144000,144000
22031,N,2,58,15555,N,200602,경기,Y,0,400000,400000
19763,N,2,45,31111,N,200601,경기,Y,0,200000,200000
17508,N,2,45,11388,N,200511,경기,Y,0,1100000,1100000
17490,N,2,73,10277,N,200509,경기,Y,0,300000,300000
17474,N,2,54,23472,N,200507,경기,Y,0,200000,200000
1837,N,2,43,5447,N,200507,경기,Y,0,117400,117400
1830,N,2,36,7916,Y,200506,경기,Y,0,60000,60000
12904,N,2,34,11402,N,200410,경기,Y,0,1000000,1000000
19670,N,2,58,31111,N,200408,경기,Y,0,80015,80000
1762,N,2,44,34166,N,200408,경기,Y,0,200000,200000
19648,N,2,34,5972,N,200405,경기,Y,0,125000,0
15059,N,2,27,27361,N,200308,경기,Y,0,400000,400000
12792,N,2,33,13333,N,200308,경기,Y,0,750000,750000
13822,Y,2,60,13611,N,200306,경기,Y,0,110000,110000
461,N,2,60,14305,N,200306,경기,Y,0,560000,560000
16189,N,2,57,6203,N,200306,경기,Y,0,22560,22560
4866,N,2,65,12916,N,200306,경기,Y,0,240171,240000
9716,N,2,50,22222,N,200306,경기,Y,0,250000,250000
476,N,2,60,25555,N,200306,경기,Y,0,105137,105040
9155,N,2,76,5271,N,200306,경기,Y,0,90000,90000
1128,N,2,41,17222,N,200306,경기,Y,0,59000,59000
5168,N,2,55,29866,N,200306,경기,Y,0,300000,300000
3349,N,2,41,33472,N,200306,경기,Y,0,75632,75632
4903,N,2,63,37777,N,200306,경기,Y,0,1500000,1500000
19080,N,2,39,22222,N,200306,경기,Y,0,20000,20000
12362,N,2,37,73333,N,200306,경기,Y,0,70000,70000
11812,N,2,55,32222,N,200306,경기,Y,0,500000,500000
4925,N,2,62,8874,N,200306,경기,Y,0,500000,500000
10022,Y,2,40,22777,N,200306,경기,Y,0,240000,240000
11387,N,2,77,18333,N,200306,경기,Y,0,400000,400000
11923,N,2,51,9740,N,200306,경기,Y,0,234000,234000
18594,N,2,54,36666,N,200306,경기,Y,0,660199,660000
4847,N,2,66,25537,N,200306,경기,Y,0,7000,7000
7092,N,2,65,11014,N,200306,경기,Y,0,6600,6600
16181,N,2,57,4672,N,200306,경기,Y,0,110000,110000
21300,N,2,39,9722,N,200306,경기,Y,0,400000,400000
21139,Y,2,45,16666,N,200306,경기,Y,0,1260000,1260000
4786,Y,2,71,30549,N,200306,경기,Y,0,300000,300000
5552,N,2,43,21666,N,200306,경기,Y,0,30000,30000
591,N,2,57,51111,N,200306,경기,Y,0,200000,200000
765,N,2,52,26527,N,200306,경기,Y,0,161100,161100
14593,N,2,37,8205,N,200306,경기,Y,0,360000,360000
9316,N,2,62,12847,N,200306,경기,Y,0,80000,80000
11870,N,2,53,6528,N,200306,경기,Y,0,300000,300000
3034,N,2,51,24444,N,200306,경기,Y,0,90000,90000
2526,N,2,68,18194,N,200306,경기,Y,0,5003336,5003336
21428,N,2,34,30000,N,200306,경기,Y,0,60000,60000
16485,N,2,49,32222,N,200306,경기,Y,0,30000,30000
21450,N,2,33,23611,N,200306,경기,Y,0,256491,256491
12343,N,2,38,9166,N,200306,경기,Y,0,94200,94200
19137,N,2,37,15989,N,200306,경기,Y,0,460000,460000
12231,N,2,42,32638,N,200306,경기,Y,0,560000,560000
13566,N,2,82,21791,N,200306,경기,Y,0,6010849,6000000
7777,N,2,43,9348,N,200306,경기,Y,0,100000,100000
11594,N,2,61,13888,N,200306,경기,Y,0,580000,580000
16037,N,2,61,16111,N,200306,경기,Y,0,96000,96000
21263,N,2,41,18888,N,200306,경기,Y,0,100000,100000
11443,N,2,69,7395,N,200306,경기,Y,0,500000,500000
11672,N,2,58,47777,N,200306,경기,Y,0,70000,70000
13770,N,2,62,10833,N,200306,경기,Y,0,300000,300000
20467,N,2,67,35555,N,200306,경기,Y,0,200000,200000
3496,N,2,35,37222,N,200306,경기,Y,0,75000,75000
5432,N,2,47,5416,N,200306,경기,Y,0,100000,100000
18888,N,2,46,7638,N,200306,경기,Y,0,90000,90000
416,N,2,62,8194,N,200306,경기,Y,0,120000,120000
677,N,2,55,27777,N,200306,경기,Y,0,300000,300000
3087,N,2,50,25281,N,200306,경기,Y,0,300000,300000
18321,N,2,62,30972,N,200306,경기,Y,0,300000,300000
14412,N,2,43,28472,N,200306,경기,Y,0,1200000,1200000
14556,N,2,39,10240,N,200306,경기,Y,0,20000,20000
14246,N,2,49,5603,N,200306,경기,Y,0,200000,200000
21411,N,2,35,15000,N,200306,경기,Y,0,60000,60000
7255,Y,2,59,23472,N,200306,경기,Y,0,410000,410000
2517,N,2,69,18750,N,200306,경기,Y,0,120000,120000
13772,N,2,62,15555,N,200306,경기,Y,0,200000,200000
5248,N,2,53,9166,N,200306,경기,Y,0,240000,240000
18345,N,2,61,5482,N,200306,경기,Y,0,150000,150000
9185,N,2,71,12500,N,200306,경기,Y,0,112000,112000
11401,N,2,73,43970,N,200306,경기,Y,0,300000,300000
13735,N,2,63,13540,N,200306,경기,Y,0,200000,200000
11617,N,2,60,43586,N,200306,경기,Y,0,180000,180000
676,N,2,55,22500,N,200306,경기,Y,0,0,0
16441,N,2,50,49722,N,200306,경기,Y,0,200000,200000
2550,N,2,67,45555,N,200306,경기,Y,0,7500000,7500000
404,N,2,62,9642,N,200306,경기,Y,0,300000,300000
3307,N,2,43,25833,N,200306,경기,Y,0,264000,264000
15981,N,2,63,2340,N,200306,경기,Y,0,300000,300000
9212,N,2,68,8752,N,200306,경기,Y,0,330000,330000
9597,N,2,54,5138,N,200306,경기,Y,0,77000,77000
18303,N,2,63,34305,N,200306,경기,Y,0,180000,180000
7711,N,2,45,26527,N,200306,경기,Y,0,500000,500000
2713,Y,2,60,9027,N,200306,경기,Y,0,400000,400000
4827,N,2,67,19583,N,200306,경기,Y,0,0,0
10212,N,2,30,11805,N,200306,경기,Y,0,300000,300000
16606,N,2,46,14861,N,200306,경기,Y,0,41100,41100
16040,N,2,61,50618,N,200306,경기,Y,0,0,0
7238,N,2,59,3596,N,200306,경기,Y,0,400000,400000
327,N,2,65,41805,N,200306,경기,Y,0,100000,100000
12357,N,2,38,24444,Y,200306,경기,Y,0,194400,194400
18864,N,2,47,2933,N,200306,경기,Y,0,300000,300000
20462,N,2,67,26527,N,200306,경기,Y,0,10000,10000
20533,N,2,63,26666,N,200306,경기,Y,0,140000,140000
408,N,2,62,14993,N,200306,경기,Y,0,2580000,2580000
11491,N,2,65,12361,N,200306,경기,Y,0,76000,76000
3199,N,2,47,50000,N,200306,경기,Y,0,100000,100000
19197,N,2,34,39861,N,200306,경기,Y,0,75000,75000
16348,N,2,53,28611,N,200306,경기,Y,0,1000000,1000000
18386,N,2,60,11586,N,200306,경기,Y,0,0,0
21140,N,2,45,9749,N,200306,경기,Y,0,870000,870000
7098,N,2,65,24305,N,200306,경기,Y,0,160000,160000
13869,Y,2,59,14027,N,200306,경기,Y,0,810000,810000
16257,N,2,55,12500,N,200306,경기,Y,0,750000,750000
475,N,2,60,8285,N,200306,경기,Y,0,300000,300000
4820,N,2,68,115015,N,200306,경기,Y,0,500000,500000
2998,N,2,52,7916,N,200306,경기,Y,0,200000,200000
11579,N,2,61,30833,N,200306,경기,Y,0,150000,150000
4774,N,2,73,8318,N,200306,경기,Y,0,210000,210000
13783,N,2,61,34305,N,200306,경기,Y,0,0,0
15915,N,2,67,14444,N,200306,경기,Y,0,200000,200000
2656,N,2,61,28993,N,200306,경기,Y,0,260000,260000
16838,N,2,37,32361,N,200306,경기,Y,0,700000,700000
13906,N,2,58,13098,N,200306,경기,Y,0,16000,16000
9460,N,2,58,5009,N,200306,경기,Y,0,1190358,1190000
13589,N,2,75,5745,N,200306,경기,Y,0,120025,120000
13774,N,2,62,8611,N,200306,경기,Y,0,100000,100000
12109,Y,2,46,10000,N,200306,경기,Y,0,700000,700000
7953,N,2,35,13668,N,200306,경기,Y,0,30000,30000
4880,N,2,64,19977,N,200306,경기,Y,0,200000,200000
9191,N,2,70,28472,N,200306,경기,Y,0,500000,500000
952,N,2,47,45277,N,200306,경기,Y,0,30000,30000
1614,Y,2,36,5269,N,200305,경기,Y,0,540000,540000
18572,N,2,55,15550,N,200303,경기,Y,0,1041231,1041231
6837,N,2,61,15694,N,200210,경기,Y,0,30000,30000
13452,N,2,43,4539,N,200208,경기,Y,0,0,0
10390,N,2,53,19027,N,200206,경기,Y,0,172720,172720
20213,N,2,42,40555,N,200203,경기,Y,0,100000,100000
4616,N,2,61,11586,Y,200201,경기,Y,0,540000,540000
49,N,2,58,15015,N,200109,경기,Y,0,420000,420000
15653,N,2,59,27777,N,200108,경기,Y,0,30000000,30000000
5825,N,2,30,23055,N,200107,경기,Y,0,60000,60000
11215,N,2,67,29027,N,200107,경기,Y,0,40000,40000
15724,N,2,61,32066,Y,200107,경기,Y,0,290000,290000
17219,N,2,39,7040,N,200107,경기,Y,0,300000,300000
3791,N,2,51,31805,N,200106,경기,Y,0,200000,200000
4648,N,2,67,28033,Y,200012,경기,Y,0,600000,600000
19533,N,2,34,42916,N,200008,경기,Y,0,164860,164860
133,N,2,53,7500,Y,200005,경기,Y,0,500000,500000
9052,N,2,59,17638,Y,199902,경기,Y,0,36200,36200
15736,N,2,56,33472,Y,199606,경기,Y,0,200000,200000
6882,N,2,55,27649,Y,199006,경기,Y,0,400072,400000
11276,N,2,62,20555,Y,198605,경기,Y,0,50000,50000
18041,N,2,69,8333,Y,198301,경기,Y,0,0,0
20252,N,2,66,20000,Y,198209,경기,Y,0,100000,100000
18063,N,2,57,30703,Y,198208,경기,Y,0,1080000,1080000
6694,N,2,54,18333,N,201203,경기,Y,1,192000,192000
22340,N,2,47,15000,N,201201,경기,Y,1,60000,60000
6681,N,2,37,16944,N,201110,경기,Y,1,58600,58600
2145,N,2,43,3597,N,201109,경기,Y,1,116410,116410
2141,N,2,38,17777,N,201107,경기,Y,1,200000,200000
17837,N,2,31,24444,N,201105,경기,Y,1,923900,923900
4419,N,2,57,3982,N,201006,경기,Y,1,183345,183345
8821,N,2,37,17361,N,201002,경기,Y,1,127400,127400
17799,N,2,34,41805,N,201002,경기,Y,1,51000,51000
13235,N,2,29,11527,N,200909,경기,Y,1,56700,56700
17759,N,2,48,11111,N,200905,경기,Y,1,25782,25760
8788,N,2,34,8333,N,200905,경기,Y,1,78000,78000
6553,Y,2,49,11666,N,200810,경기,Y,1,280000,280000
13181,N,2,36,19444,N,200810,경기,Y,1,50000,50000
19938,N,2,31,8611,N,200809,경기,Y,1,124000,124000
4326,N,2,47,6388,N,200808,경기,Y,1,146700,146700
19921,N,2,42,23888,N,200805,경기,Y,1,264000,264000
8729,N,2,35,14356,N,200804,경기,Y,1,100000,100000
22165,N,2,36,21666,Y,200803,경기,Y,1,600000,600000
19894,N,2,56,18888,N,200711,경기,Y,1,502800,502800
17654,N,2,54,32638,N,200705,경기,Y,1,300000,300000
13066,N,2,33,16666,N,200610,경기,Y,1,200000,200000
8636,N,2,54,12203,N,200609,경기,Y,1,1080000,1080000
19807,Y,2,38,8472,N,200608,경기,Y,1,400000,400000
22021,N,2,60,6026,N,200601,경기,Y,1,450000,450000
6387,N,2,48,9578,N,200512,경기,Y,1,25000,25000
17524,Y,2,42,40555,N,200512,경기,Y,1,900000,900000
15243,N,2,39,20555,N,200510,경기,Y,1,200000,200000
